address,category,date,dayofweek,descript,incidntnum,location,pddistrict,pdid,resolution,time,x,y
100 Block of JORDAN AV,OTHER OFFENSES,2018-04-14T00:00:00.000,Saturday,RESISTING ARREST,180275347,"{u'type': u'Point', u'coordinates': [-122.456650361, 37.7826633608]}",RICHMOND,18027534727170,"ARREST, BOOKED",01:33,-122.4566503610944,37.78266336083656
900 Block of GREAT HY,LARCENY/THEFT,2018-04-14T00:00:00.000,Saturday,PETTY THEFT FROM LOCKED AUTO,180277064,"{u'type': u'Point', u'coordinates': [-122.510497361, 37.7672239448]}",RICHMOND,18027706406243,"ARREST, BOOKED",18:03,-122.51049736128849,37.767223944808876
7TH AV / CLEMENT ST,LARCENY/THEFT,2018-04-10T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,186083534,"{u'type': u'Point', u'coordinates': [-122.465493608, 37.7828890051]}",RICHMOND,18608353406244,NONE,22:45,-122.46549360831203,37.782889005058735
600 Block of 17TH AV,VANDALISM,2018-04-04T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180301362,"{u'type': u'Point', u'coordinates': [-122.475887383, 37.7757394027]}",RICHMOND,18030136228160,NONE,21:00,-122.47588738322823,37.775739402737806
0 Block of PARKER AV,BURGLARY,2018-04-14T00:00:00.000,Saturday,"BURGLARY, FORCIBLE ENTRY",180276000,"{u'type': u'Point', u'coordinates': [-122.454627028, 37.7851399842]}",RICHMOND,18027600005071,NONE,06:00,-122.45462702792086,37.78513998422282
300 Block of 9TH AV,SUSPICIOUS OCC,2018-04-14T00:00:00.000,Saturday,SUSPICIOUS OCCURRENCE,180277832,"{u'type': u'Point', u'coordinates': [-122.467626106, 37.7818193393]}",RICHMOND,18027783264070,"ARREST, BOOKED",17:00,-122.46762610569566,37.781819339313984
3100 Block of CALIFORNIA ST,SUSPICIOUS OCC,2018-04-14T00:00:00.000,Saturday,SUSPICIOUS OCCURRENCE,180276442,"{u'type': u'Point', u'coordinates': [-122.446099909, 37.7872940811]}",RICHMOND,18027644264070,NONE,03:06,-122.44609990889677,37.78729408106702
CLEMENT ST / 8TH AV,LARCENY/THEFT,2018-04-13T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,186090335,"{u'type': u'Point', u'coordinates': [-122.466565489, 37.7828491552]}",RICHMOND,18609033506244,NONE,20:00,-122.46656548859937,37.782849155153016
JOHNFKENNEDY DR / 47TH AV,LARCENY/THEFT,2018-04-13T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,186085007,"{u'type': u'Point', u'coordinates': [-122.489804748, 37.7708917849]}",RICHMOND,18608500706244,NONE,19:00,-122.48980474786174,37.77089178488482
300 Block of 9TH AV,ASSAULT,2018-04-14T00:00:00.000,Saturday,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",180277832,"{u'type': u'Point', u'coordinates': [-122.467626106, 37.7818193393]}",RICHMOND,18027783204138,"ARREST, BOOKED",17:00,-122.46762610569566,37.781819339313984
1200 Block of ANZA ST,LARCENY/THEFT,2018-04-12T00:00:00.000,Thursday,PETTY THEFT FROM A BUILDING,180302683,"{u'type': u'Point', u'coordinates': [-122.461473195, 37.7791553959]}",RICHMOND,18030268306302,NONE,22:08,-122.46147319469978,37.779155395943306
GEARY BL / 22ND AV,LARCENY/THEFT,2018-04-09T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,186083556,"{u'type': u'Point', u'coordinates': [-122.481516526, 37.7802227066]}",RICHMOND,18608355606244,NONE,20:30,-122.48151652631171,37.78022270663685
500 Block of JOHNFKENNEDY DR,LARCENY/THEFT,2018-04-14T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,180277616,"{u'type': u'Point', u'coordinates': [-122.466204668, 37.7725405392]}",RICHMOND,18027761606244,NONE,18:15,-122.46620466789287,37.772540539159316
700 Block of 43RD AV,ASSAULT,2018-04-14T00:00:00.000,Saturday,AGGRAVATED ASSAULT WITH A KNIFE,180280653,"{u'type': u'Point', u'coordinates': [-122.503744394, 37.7744668152]}",RICHMOND,18028065304012,"ARREST, BOOKED",19:00,-122.5037443935902,37.774466815198736
400 Block of 42ND AV,NON-CRIMINAL,2018-04-14T00:00:00.000,Saturday,FOUND PROPERTY,180279139,"{u'type': u'Point', u'coordinates': [-122.503098446, 37.7803900796]}",RICHMOND,18027913972000,NONE,22:30,-122.50309844648945,37.78039007961928
3800 Block of SACRAMENTO ST,VEHICLE THEFT,2018-04-14T00:00:00.000,Saturday,STOLEN AUTOMOBILE,180279816,"{u'type': u'Point', u'coordinates': [-122.456082122, 37.7870848382]}",RICHMOND,18027981607021,NONE,10:00,-122.45608212223607,37.78708483821213
3100 Block of CALIFORNIA ST,SECONDARY CODES,2018-04-14T00:00:00.000,Saturday,DOMESTIC VIOLENCE,180276442,"{u'type': u'Point', u'coordinates': [-122.446099909, 37.7872940811]}",RICHMOND,18027644215200,NONE,03:06,-122.44609990889677,37.78729408106702
3500 Block of CALIFORNIA ST,LARCENY/THEFT,2018-04-14T00:00:00.000,Saturday,PETTY THEFT FROM A BUILDING,180276527,"{u'type': u'Point', u'coordinates': [-122.452586939, 37.7864601413]}",RICHMOND,18027652706302,NONE,03:00,-122.4525869386557,37.78646014126455
500 Block of JOHNFKENNEDY DR,VEHICLE THEFT,2018-04-14T00:00:00.000,Saturday,STOLEN AUTOMOBILE,180276834,"{u'type': u'Point', u'coordinates': [-122.466204668, 37.7725405392]}",RICHMOND,18027683407021,NONE,14:53,-122.46620466789287,37.772540539159316
FULTON ST / GREAT HY,NON-CRIMINAL,2018-04-14T00:00:00.000,Saturday,FOUND PROPERTY,180277008,"{u'type': u'Point', u'coordinates': [-122.511054248, 37.7713387827]}",RICHMOND,18027700872000,NONE,18:21,-122.51105424825789,37.771338782657786
8TH AV / CLEMENT ST,LARCENY/THEFT,2018-04-14T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,186085239,"{u'type': u'Point', u'coordinates': [-122.466565489, 37.7828491552]}",RICHMOND,18608523906244,NONE,20:00,-122.46656548859937,37.782849155153016
700 Block of 43RD AV,ASSAULT,2018-04-14T00:00:00.000,Saturday,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),180280653,"{u'type': u'Point', u'coordinates': [-122.503744394, 37.7744668152]}",RICHMOND,18028065315041,"ARREST, BOOKED",19:00,-122.5037443935902,37.774466815198736
400 Block of 42ND AV,LARCENY/THEFT,2018-04-14T00:00:00.000,Saturday,PETTY THEFT OF PROPERTY,180279139,"{u'type': u'Point', u'coordinates': [-122.503098446, 37.7803900796]}",RICHMOND,18027913906372,NONE,22:30,-122.50309844648945,37.78039007961928
5700 Block of GEARY BL,VEHICLE THEFT,2017-07-03T00:00:00.000,Monday,STOLEN AUTOMOBILE,170541302,"{u'type': u'Point', u'coordinates': [-122.481003317, 37.7803821308]}",RICHMOND,17054130207021,"ARREST, BOOKED",18:10,-122.48100331712078,37.78038213077566
FULTON ST / GREAT HY,LARCENY/THEFT,2018-04-12T00:00:00.000,Thursday,GRAND THEFT FROM LOCKED AUTO,186092115,"{u'type': u'Point', u'coordinates': [-122.511054248, 37.7713387827]}",RICHMOND,18609211506244,NONE,20:30,-122.51105424825789,37.771338782657786
3300 Block of CALIFORNIA ST,BURGLARY,2018-04-09T00:00:00.000,Monday,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",180265865,"{u'type': u'Point', u'coordinates': [-122.449320283, 37.7869957154]}",RICHMOND,18026586505011,NONE,08:00,-122.44932028250261,37.78699571539022
2600 Block of MCALLISTER ST,OTHER OFFENSES,2018-01-16T00:00:00.000,Tuesday,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",180304269,"{u'type': u'Point', u'coordinates': [-122.455169029, 37.7757005878]}",RICHMOND,18030426909024,NONE,00:01,-122.45516902941026,37.77570058780337
10TH AV / GEARY BL,VANDALISM,2018-04-02T00:00:00.000,Monday,"MALICIOUS MISCHIEF, VANDALISM",186091894,"{u'type': u'Point', u'coordinates': [-122.468564162, 37.7808215195]}",RICHMOND,18609189428150,NONE,19:00,-122.46856416247005,37.78082151954098
7TH AV / CABRILLO ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,PETTY THEFT OF PROPERTY,186091888,"{u'type': u'Point', u'coordinates': [-122.464943755, 37.7753193587]}",RICHMOND,18609188806372,NONE,16:00,-122.4649437554516,37.77531935872875
400 Block of 35TH AV,VANDALISM,2018-04-15T00:00:00.000,Sunday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180288259,"{u'type': u'Point', u'coordinates': [-122.495449968, 37.7805435146]}",RICHMOND,18028825928160,NONE,15:00,-122.49544996775766,37.78054351462421
5700 Block of GEARY BL,STOLEN PROPERTY,2017-07-03T00:00:00.000,Monday,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",170541302,"{u'type': u'Point', u'coordinates': [-122.481003317, 37.7803821308]}",RICHMOND,17054130211012,"ARREST, BOOKED",18:10,-122.48100331712078,37.78038213077566
7700 Block of GEARY BL,SUSPICIOUS OCC,2018-04-15T00:00:00.000,Sunday,SUSPICIOUS OCCURRENCE,180294193,"{u'type': u'Point', u'coordinates': [-122.502432526, 37.7796175446]}",RICHMOND,18029419364070,NONE,20:00,-122.5024325263259,37.77961754464273
1000 Block of POINTLOBOS AV,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,186083528,"{u'type': u'Point', u'coordinates': [-122.513642064, 37.7784692199]}",RICHMOND,18608352806244,NONE,16:00,-122.51364206426544,37.778469219946714
2700 Block of PINE ST,SUSPICIOUS OCC,2017-07-01T00:00:00.000,Saturday,SUSPICIOUS OCCURRENCE,180304106,"{u'type': u'Point', u'coordinates': [-122.441087799, 37.7869501282]}",RICHMOND,18030410664070,NONE,00:01,-122.44108779944898,37.78695012823657
700 Block of PARKER AV,LARCENY/THEFT,2018-04-04T00:00:00.000,Wednesday,GRAND THEFT OF PROPERTY,186090147,"{u'type': u'Point', u'coordinates': [-122.45295387, 37.7753567253]}",RICHMOND,18609014706374,NONE,14:45,-122.45295387024498,37.77535672529876
5200 Block of GEARY BL,LARCENY/THEFT,2018-04-15T00:00:00.000,Sunday,PETTY THEFT SHOPLIFTING,180278937,"{u'type': u'Point', u'coordinates': [-122.475646509, 37.7806312826]}",RICHMOND,18027893706363,NONE,14:05,-122.47564650940159,37.78063128260152
5700 Block of GEARY BL,WARRANTS,2017-07-03T00:00:00.000,Monday,WARRANT ARREST,170541302,"{u'type': u'Point', u'coordinates': [-122.481003317, 37.7803821308]}",RICHMOND,17054130263010,"ARREST, BOOKED",18:10,-122.48100331712078,37.78038213077566
0 Block of 6TH AV,OTHER OFFENSES,2018-01-16T00:00:00.000,Tuesday,HARASSING PHONE CALLS,180305881,"{u'type': u'Point', u'coordinates': [-122.464686125, 37.7875271473]}",RICHMOND,18030588128135,NONE,15:00,-122.46468612456354,37.78752714728448
100 Block of 15TH AV,NON-CRIMINAL,2018-04-15T00:00:00.000,Sunday,"AIDED CASE, MENTAL DISTURBED",180279521,"{u'type': u'Point', u'coordinates': [-122.474243781, 37.785289522]}",RICHMOND,18027952164020,NONE,18:06,-122.47424378052412,37.785289521951356
5100 Block of GEARY BL,NON-CRIMINAL,2018-04-15T00:00:00.000,Sunday,LOST PROPERTY,180279361,"{u'type': u'Point', u'coordinates': [-122.474554129, 37.7806813481]}",RICHMOND,18027936171000,NONE,09:00,-122.47455412853301,37.78068134813521
500 Block of JOHNFKENNEDY DR,VANDALISM,2018-04-14T00:00:00.000,Saturday,"MALICIOUS MISCHIEF, VANDALISM",186090200,"{u'type': u'Point', u'coordinates': [-122.466204668, 37.7725405392]}",RICHMOND,18609020028150,NONE,19:00,-122.46620466789287,37.772540539159316
1100 Block of 9TH AV,LARCENY/THEFT,2018-03-17T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,186091844,"{u'type': u'Point', u'coordinates': [-122.466504397, 37.7662014297]}",RICHMOND,18609184406244,NONE,17:15,-122.46650439711264,37.766201429685886
5700 Block of GEARY BL,OTHER OFFENSES,2017-07-03T00:00:00.000,Monday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",170541302,"{u'type': u'Point', u'coordinates': [-122.481003317, 37.7803821308]}",RICHMOND,17054130265016,"ARREST, BOOKED",18:10,-122.48100331712078,37.78038213077566
300 Block of CLEMENT ST,LARCENY/THEFT,2018-04-10T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,180266089,"{u'type': u'Point', u'coordinates': [-122.462820935, 37.7829584656]}",RICHMOND,18026608906244,NONE,19:45,-122.46282093473798,37.782958465607216
9TH AV / CLEMENT ST,LARCENY/THEFT,2018-04-15T00:00:00.000,Sunday,GRAND THEFT FROM LOCKED AUTO,186090222,"{u'type': u'Point', u'coordinates': [-122.46763023, 37.7828011738]}",RICHMOND,18609022206244,NONE,20:30,-122.46763023039234,37.782801173796805
CLEMENT ST / 4TH AV,VANDALISM,2018-04-12T00:00:00.000,Thursday,"MALICIOUS MISCHIEF, VANDALISM",186092121,"{u'type': u'Point', u'coordinates': [-122.462278686, 37.7830359536]}",RICHMOND,18609212128150,NONE,19:30,-122.46227868605372,37.783035953616604
600 Block of ARGUELLO BL,OTHER OFFENSES,2018-04-05T00:00:00.000,Thursday,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",180303095,"{u'type': u'Point', u'coordinates': [-122.458753852, 37.7786676741]}",RICHMOND,18030309509024,NONE,21:00,-122.45875385219887,37.778667674124044
4100 Block of CLEMENT ST,SUSPICIOUS OCC,2018-04-15T00:00:00.000,Sunday,INVESTIGATIVE DETENTION,180278313,"{u'type': u'Point', u'coordinates': [-122.503637813, 37.7812059888]}",RICHMOND,18027831364085,NONE,08:53,-122.50363781311992,37.78120598875289
2400 Block of GOLDEN GATE AV,OTHER OFFENSES,2018-04-06T00:00:00.000,Friday,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",180290599,"{u'type': u'Point', u'coordinates': [-122.45177889, 37.7769790928]}",RICHMOND,18029059909024,UNFOUNDED,10:30,-122.45177889026728,37.77697909283757
2400 Block of GOLDEN GATE AV,NON-CRIMINAL,2018-04-06T00:00:00.000,Friday,CASE CLOSURE,180290599,"{u'type': u'Point', u'coordinates': [-122.45177889, 37.7769790928]}",RICHMOND,18029059975030,UNFOUNDED,10:30,-122.45177889026728,37.77697909283757
42ND AV / FULTON ST,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,186090341,"{u'type': u'Point', u'coordinates': [-122.502399676, 37.7717360895]}",RICHMOND,18609034106244,NONE,21:00,-122.50239967649473,37.77173608949012
100 Block of 16TH AV,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,PETTY THEFT FROM LOCKED AUTO,180283691,"{u'type': u'Point', u'coordinates': [-122.475366948, 37.7852357111]}",RICHMOND,18028369106241,NONE,18:00,-122.4753669476841,37.785235711069035
CLEMENT ST / 5TH AV,WARRANTS,2018-04-16T00:00:00.000,Monday,WARRANT ARREST,180282580,"{u'type': u'Point', u'coordinates': [-122.463350352, 37.7829878957]}",RICHMOND,18028258063010,"ARREST, BOOKED",19:10,-122.46335035241653,37.782987895747006
500 Block of 2ND AV,NON-CRIMINAL,2018-04-16T00:00:00.000,Monday,"AIDED CASE, MENTAL DISTURBED",180281429,"{u'type': u'Point', u'coordinates': [-122.459722209, 37.7783416578]}",RICHMOND,18028142964020,NONE,11:56,-122.45972220947745,37.77834165784467
BALBOA ST / 27TH AV,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,GRAND THEFT FROM UNLOCKED AUTO,186090329,"{u'type': u'Point', u'coordinates': [-122.486603859, 37.7762007031]}",RICHMOND,18609032906224,NONE,06:30,-122.48660385883512,37.77620070312431
0 Block of ATALAYA TR,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,PETTY THEFT FROM A BUILDING,180286855,"{u'type': u'Point', u'coordinates': [-122.447454032, 37.7760643806]}",RICHMOND,18028685506302,NONE,07:18,-122.44745403239617,37.77606438057675
600 Block of 44TH AV,BURGLARY,2018-04-16T00:00:00.000,Monday,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",180283447,"{u'type': u'Point', u'coordinates': [-122.504952144, 37.7762844362]}",RICHMOND,18028344705141,NONE,16:30,-122.5049521444182,37.7762844361761
JOHNFKENNEDY DR / TRANSVERSE DR,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,PETTY THEFT FROM LOCKED AUTO,180281190,"{u'type': u'Point', u'coordinates': [-122.479893513, 37.7704927988]}",RICHMOND,18028119006243,NONE,11:30,-122.47989351310584,37.770492798782705
PARKPRESIDIO BL / FULTON ST,OTHER OFFENSES,2018-04-16T00:00:00.000,Monday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",180282091,"{u'type': u'Point', u'coordinates': [-122.471762293, 37.7731370564]}",RICHMOND,18028209165016,"ARREST, BOOKED",16:49,-122.47176229348557,37.773137056445684
2300 Block of SUTTER ST,NON-CRIMINAL,2018-04-16T00:00:00.000,Monday,LOST PROPERTY,180281372,"{u'type': u'Point', u'coordinates': [-122.439066427, 37.7854056406]}",RICHMOND,18028137271000,NONE,10:00,-122.43906642664071,37.78540564057808
1000 Block of GREAT HY,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,186090307,"{u'type': u'Point', u'coordinates': [-122.510225749, 37.767244221]}",RICHMOND,18609030706244,NONE,18:30,-122.51022574905221,37.767244220961615
2300 Block of CABRILLO ST,NON-CRIMINAL,2018-04-16T00:00:00.000,Monday,"DEATH REPORT, CAUSE UNKNOWN",180281247,"{u'type': u'Point', u'coordinates': [-122.483804567, 37.7745154922]}",RICHMOND,18028124761030,NONE,12:11,-122.48380456677555,37.77451549221335
200 Block of 6TH AV,BURGLARY,2018-04-16T00:00:00.000,Monday,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",180283522,"{u'type': u'Point', u'coordinates': [-122.464419097, 37.7838688694]}",RICHMOND,18028352205141,NONE,17:00,-122.46441909676538,37.78386886939003
700 Block of CLEMENT ST,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,PETTY THEFT SHOPLIFTING,180280891,"{u'type': u'Point', u'coordinates': [-122.467102254, 37.782770535]}",RICHMOND,18028089106361,NONE,10:30,-122.46710225424792,37.78277053500743
400 Block of 20TH AV,ASSAULT,2018-04-16T00:00:00.000,Monday,BATTERY,180280299,"{u'type': u'Point', u'coordinates': [-122.479379601, 37.7793498209]}",RICHMOND,18028029904134,NONE,01:57,-122.47937960057651,37.7793498209348
CLEMENT ST / 5TH AV,WARRANTS,2018-04-16T00:00:00.000,Monday,ENROUTE TO OUTSIDE JURISDICTION,180282580,"{u'type': u'Point', u'coordinates': [-122.463350352, 37.7829878957]}",RICHMOND,18028258062050,"ARREST, BOOKED",19:10,-122.46335035241653,37.782987895747006
2600 Block of MCALLISTER ST,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,186090266,"{u'type': u'Point', u'coordinates': [-122.455945998, 37.7754930138]}",RICHMOND,18609026606244,NONE,00:01,-122.45594599843837,37.77549301383353
300 Block of 26TH AV,NON-CRIMINAL,2010-07-22T00:00:00.000,Thursday,FOUND PROPERTY,100669695,"{u'type': u'Point', u'coordinates': [-122.485946562, 37.7828895765]}",RICHMOND,10066969572000,NONE,08:15,-122.4859465624,37.7828895764789
800 Block of EUCLID AV,ASSAULT,2017-05-11T00:00:00.000,Thursday,BATTERY,170387883,"{u'type': u'Point', u'coordinates': [-122.458490741, 37.7837951529]}",RICHMOND,17038788304134,NONE,18:54,-122.45849074058458,37.783795152921435
800 Block of EUCLID AV,SECONDARY CODES,2017-05-11T00:00:00.000,Thursday,JUVENILE INVOLVED,170387883,"{u'type': u'Point', u'coordinates': [-122.458490741, 37.7837951529]}",RICHMOND,17038788315500,NONE,18:54,-122.45849074058458,37.783795152921435
800 Block of EUCLID AV,MISSING PERSON,2017-05-11T00:00:00.000,Thursday,FOUND PERSON,170387883,"{u'type': u'Point', u'coordinates': [-122.458490741, 37.7837951529]}",RICHMOND,17038788375000,NONE,18:54,-122.45849074058458,37.783795152921435
LYON ST / JACKSON ST,VEHICLE THEFT,2018-01-27T00:00:00.000,Saturday,STOLEN AUTOMOBILE,180075937,"{u'type': u'Point', u'coordinates': [-122.446119885, 37.7909979302]}",RICHMOND,18007593707021,"ARREST, BOOKED",08:00,-122.44611988495093,37.790997930177475
400 Block of 6TH AV,MISSING PERSON,2018-01-12T00:00:00.000,Friday,MISSING ADULT,180096488,"{u'type': u'Point', u'coordinates': [-122.464279879, 37.7800332991]}",RICHMOND,18009648874000,UNFOUNDED,17:00,-122.46427987944624,37.780033299100644
300 Block of 18TH AV,LARCENY/THEFT,2018-02-07T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,180102201,"{u'type': u'Point', u'coordinates': [-122.477236711, 37.7813847228]}",RICHMOND,18010220106244,"ARREST, BOOKED",13:30,-122.47723671053167,37.78138472283611
400 Block of 6TH AV,SUSPICIOUS OCC,2018-02-13T00:00:00.000,Tuesday,SUSPICIOUS OCCURRENCE,180119068,"{u'type': u'Point', u'coordinates': [-122.464279879, 37.7800332991]}",RICHMOND,18011906864070,UNFOUNDED,17:00,-122.46427987944624,37.780033299100644
3200 Block of BALBOA ST,ASSAULT,2010-12-18T00:00:00.000,Saturday,THREATS AGAINST LIFE,101164432,"{u'type': u'Point', u'coordinates': [-122.493588245, 37.7759407137]}",RICHMOND,10116443219057,NONE,21:55,-122.493588244515,37.7759407137274
500 Block of 39TH AV,VEHICLE THEFT,2017-02-17T00:00:00.000,Friday,STOLEN AUTOMOBILE,180130939,"{u'type': u'Point', u'coordinates': [-122.499590093, 37.7784276187]}",RICHMOND,18013093907021,NONE,22:00,-122.49959009334984,37.778427618717565
500 Block of 26TH AV,OTHER OFFENSES,2018-02-17T00:00:00.000,Saturday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",180128978,"{u'type': u'Point', u'coordinates': [-122.48580523, 37.7790560009]}",RICHMOND,18012897865016,"ARREST, BOOKED",15:57,-122.48580522971324,37.77905600093739
5500 Block of GEARY BL,LARCENY/THEFT,2018-02-11T00:00:00.000,Sunday,GRAND THEFT OF PROPERTY,180113929,"{u'type': u'Point', u'coordinates': [-122.47886104, 37.7804830224]}",RICHMOND,18011392906374,NONE,19:00,-122.47886104004948,37.78048302238495
9TH AV / CLEMENT ST,LARCENY/THEFT,2017-02-08T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,176036747,"{u'type': u'Point', u'coordinates': [-122.46763023, 37.7828011738]}",RICHMOND,17603674706244,NONE,16:00,-122.46763023039234,37.782801173796805
MARTIN LUTHER KING JR DR / CHAINOFLAKES DR,MISSING PERSON,2018-02-21T00:00:00.000,Wednesday,FOUND PERSON,180137775,"{u'type': u'Point', u'coordinates': [-122.500857427, 37.7648426621]}",RICHMOND,18013777575000,NONE,00:43,-122.50085742698305,37.764842662055045
